Costal,Blue,Green,Red,NIR,SWIR1,SWIR2,Longitude,Latitude,Target,Prediction
11514.0,10794.0,9987.0,9659.0,14654.0,10636.0,8493.0,-76.54622715405262,3.0823022372438493,cana,cana
9765.0,8990.0,8622.0,8273.0,17299.0,15754.0,10342.0,-76.2997826458632,3.175974613006338,cana,cana
10260.0,9265.0,8746.0,7721.0,19259.0,11959.0,8431.0,-76.4144571247875,3.1394653198681506,cana,cana
9951.0,9011.0,8502.0,7601.0,20196.0,12293.0,7929.0,-76.41272932779587,3.1592746571619994,cana,cana
10135.0,9436.0,8560.0,9204.0,8425.0,16935.0,14473.0,-76.31252589682632,3.2199154610054035,cana,cana
10040.0,9203.0,8791.0,7726.0,19902.0,10945.0,7052.0,-76.54018237888017,3.101574286985817,cana,cana
9811.0,8907.0,8359.0,7223.0,20711.0,11380.0,7492.0,-76.43182903353349,3.209850724816119,cana,cana
9637.0,8638.0,8115.0,6872.0,19309.0,11283.0,7428.0,-76.3790665937886,3.2181992139265256,cana,cana
9850.0,8967.0,8397.0,7626.0,18175.0,11745.0,7844.0,-76.36341777791813,3.121354044451164,cana,cana
10723.0,10050.0,9876.0,9414.0,17477.0,15082.0,10878.0,-76.37667002946165,3.1412796629305135,cana,cana
10017.0,9264.0,9151.0,8632.0,16140.0,12881.0,10030.0,-76.28827237365266,3.2535929638669616,cana,cana
10325.0,9569.0,9125.0,8930.0,17867.0,13443.0,9545.0,-76.46479151643372,3.2309669432606984,cana,cana
9931.0,9062.0,8386.0,7789.0,14283.0,12396.0,9136.0,-76.26265119286484,3.164624365228739,cana,cana
9734.0,8873.0,8518.0,8168.0,16821.0,13572.0,9197.0,-76.29425476675377,3.2872315909528034,cana,cana
10052.0,9252.0,8704.0,8336.0,16807.0,13613.0,9329.0,-76.37204388502647,3.112524433328038,cana,cana
10170.0,9529.0,9017.0,9159.0,16180.0,15145.0,10265.0,-76.40757324868801,3.2381027597482808,cana,cana
10381.0,9570.0,9288.0,9203.0,17382.0,16115.0,10823.0,-76.46101332406397,3.2316507154846397,cana,cana
10597.0,9680.0,9180.0,8180.0,13021.0,7478.0,6674.0,-76.4640743471059,3.1048030519592857,cana,cana
10949.0,10159.0,9577.0,8757.0,19402.0,14760.0,10144.0,-76.46448149388691,3.2028855508939134,cana,cana
10068.0,9177.0,8483.0,7645.0,16847.0,13173.0,9544.0,-76.39787909892344,3.1561745404922097,cana,cana
11301.0,10552.0,10220.0,9839.0,19666.0,14378.0,10215.0,-76.36312849081548,3.106295356540571,cana,cana
10501.0,9733.0,9126.0,8533.0,13983.0,13737.0,10477.0,-76.49003907934598,3.046297203635148,cana,cana
10449.0,9639.0,9186.0,8347.0,19525.0,12311.0,8504.0,-76.53544120468668,3.0891007693247303,cana,cana
10481.0,9779.0,10021.0,9617.0,24532.0,19298.0,12156.0,-76.3972202576914,3.168113966374922,cana,cana
9780.0,8751.0,8241.0,7102.0,21387.0,10952.0,6973.0,-76.44414946051457,3.2369657735388513,cana,cana
9978.0,9191.0,8719.0,7997.0,18164.0,12570.0,8697.0,-76.34915390214536,3.154204179459946,cana,cana
9818.0,8888.0,8273.0,7249.0,17762.0,10691.0,7336.0,-76.38360939212174,3.0808990423059024,cana,cana
10076.0,9375.0,9257.0,8517.0,19391.0,15458.0,10795.0,-76.35606028785017,3.1719676060075828,cana,cana
10256.0,9661.0,9801.0,10568.0,15348.0,19973.0,14647.0,-76.31324534041522,3.254510304600279,cana,cana
10363.0,9866.0,9930.0,10401.0,20437.0,16839.0,11159.0,-76.46081711269261,3.282795267735332,cana,cana
9963.0,8957.0,8601.0,7664.0,19365.0,13038.0,8861.0,-76.42441361660808,3.2155589954480543,cana,cana
9640.0,8817.0,8574.0,7364.0,23340.0,13578.0,8667.0,-76.27869763321353,3.2607957908477525,cana,cana
9669.0,8744.0,8407.0,7247.0,18842.0,11166.0,7434.0,-76.25194580383346,3.2407499800073745,cana,cana
10496.0,10016.0,10084.0,10839.0,20608.0,17675.0,11560.0,-76.46547981390025,3.240326552372703,cana,cana
10282.0,9465.0,8972.0,8620.0,17377.0,14755.0,10166.0,-76.38514606970105,3.2223965750701633,cana,cana
11277.0,10682.0,11392.0,12367.0,20440.0,19004.0,14462.0,-76.40158853316404,3.2046018889679693,cana,cana
9685.0,8916.0,9002.0,8046.0,21706.0,15800.0,10385.0,-76.30708497911833,3.186954644559039,cana,cana
10210.0,9443.0,8871.0,9146.0,16892.0,17955.0,11932.0,-76.39956056620616,3.101092224676461,cana,cana
10488.0,9738.0,9576.0,9244.0,18274.0,15788.0,11274.0,-76.43354109377935,3.179188481596617,cana,cana
10177.0,9365.0,9082.0,8654.0,16709.0,13137.0,8815.0,-76.43824050321335,3.161545756155435,cana,cana
9849.0,8990.0,8277.0,8015.0,12707.0,11121.0,8185.0,-76.35466325653397,3.238582186795899,cana,cana
10144.0,9328.0,8881.0,8480.0,18255.0,16403.0,11175.0,-76.44221631164638,3.206037511309059,cana,cana
10060.0,9251.0,8877.0,7956.0,21822.0,12805.0,8517.0,-76.38445964713874,3.1121011307012254,cana,cana
10631.0,10202.0,9933.0,9655.0,18835.0,15835.0,11572.0,-76.2750551002587,3.2624284927338385,cana,cana
9847.0,8879.0,8338.0,7149.0,19194.0,10745.0,7195.0,-76.40362753025778,3.2151809299896965,cana,cana
10125.0,9292.0,8949.0,8242.0,17831.0,15569.0,10179.0,-76.40597584127245,3.1553495858152076,cana,cana
9747.0,8777.0,8094.0,7431.0,15863.0,10353.0,7201.0,-76.3668886942856,3.1954236597993764,cana,cana
9978.0,9072.0,8661.0,7947.0,17370.0,13306.0,8805.0,-76.40741119591632,3.218431643473914,cana,cana
10203.0,9385.0,8833.0,8620.0,14325.0,14658.0,10540.0,-76.40874993171599,3.2104255876945063,cana,cana
10245.0,9427.0,9188.0,8782.0,19059.0,15166.0,10071.0,-76.44913071226979,3.228004944958118,cana,cana
9888.0,8868.0,8279.0,7612.0,12935.0,8191.0,6660.0,-76.45665765517447,3.2058813086008104,cana,cana
10651.0,10015.0,10012.0,10065.0,16471.0,15338.0,10858.0,-76.39759758364669,3.14749234855798,cana,cana
10398.0,9470.0,9304.0,8389.0,20562.0,10951.0,7986.0,-76.36503364180275,3.1185029284680885,cana,cana
9986.0,9047.0,8648.0,7671.0,20985.0,13221.0,8567.0,-76.46452371629753,3.2324596024909797,cana,cana
10300.0,9478.0,9129.0,8561.0,17610.0,17024.0,11448.0,-76.48140278439382,3.046444830996944,cana,cana
10014.0,9303.0,9154.0,8792.0,18087.0,15118.0,10130.0,-76.32937046780829,3.198593515910259,cana,cana
10112.0,9389.0,9220.0,8898.0,15282.0,13418.0,9421.0,-76.40986789839597,3.1390645545601146,cana,cana
9957.0,9063.0,9179.0,8727.0,19130.0,15233.0,9404.0,-76.28557374316503,3.2544104490514187,cana,cana
9887.0,9131.0,9845.0,8073.0,27395.0,14260.0,8122.0,-76.3388958909908,3.153810485464728,cana,cana
10299.0,9557.0,9741.0,8902.0,22474.0,16164.0,10185.0,-76.34970498256199,3.162886206641488,cana,cana
10422.0,9640.0,9245.0,8867.0,16642.0,15217.0,10883.0,-76.42708092009106,3.0930511480612943,cana,cana
9413.0,8511.0,8170.0,7220.0,18996.0,13533.0,8671.0,-76.33631266729198,3.2434907242981565,cana,cana
16145.0,15546.0,14599.0,14321.0,18702.0,12292.0,10755.0,-76.53471340347988,3.05193178915155,cana,cana
9932.0,9106.0,8915.0,8425.0,22823.0,17012.0,10757.0,-76.39681861764512,3.2695919808525824,cana,cana
9368.0,8415.0,7553.0,6732.0,10164.0,7287.0,6139.0,-76.42191589829477,3.1659095890301936,cana,cana
9741.0,8835.0,7839.0,7929.0,8537.0,10368.0,9620.0,-76.25806164834422,3.27425349565124,cana,cana
10033.0,9155.0,8698.0,8282.0,14030.0,12789.0,10161.0,-76.36067680258705,3.1929899363569674,cana,cana
9700.0,8805.0,8169.0,7320.0,17773.0,12417.0,8245.0,-76.27123211187615,3.2277013388073725,cana,cana
9747.0,8945.0,8970.0,8204.0,20835.0,14597.0,9123.0,-76.22643384681996,3.2407813369862457,cana,cana
13178.0,12381.0,12031.0,12180.0,16313.0,15472.0,12217.0,-76.47882588226088,3.0369521449338928,cana,cana
10649.0,9962.0,9786.0,10546.0,16478.0,18359.0,12891.0,-76.45002347629861,3.1911036134132815,cana,cana
11392.0,11030.0,11364.0,12618.0,19416.0,19359.0,13557.0,-76.38874226629045,3.0844196441466116,cana,cana
9993.0,9128.0,8455.0,7757.0,15801.0,12534.0,8658.0,-76.40861551875402,3.210832766969178,cana,cana
10334.0,9623.0,9555.0,8963.0,18667.0,15033.0,10784.0,-76.36688725836079,3.194338327015431,cana,cana
10113.0,9244.0,9026.0,8324.0,19916.0,14357.0,9618.0,-76.4093322304411,3.2412205830119856,cana,cana
9445.0,8614.0,8487.0,7254.0,24762.0,13537.0,8596.0,-76.30087875863352,3.188997596392058,cana,cana
10831.0,9918.0,9456.0,9073.0,14008.0,9477.0,8493.0,-76.32780059807634,3.131710696640893,cana,cana
9959.0,9106.0,8678.0,7594.0,22106.0,11944.0,8090.0,-76.43868671177432,3.1913909330059274,cana,cana
10197.0,9288.0,8967.0,8242.0,17949.0,14144.0,9485.0,-76.43420060185751,3.264655170512387,cana,cana
9858.0,8866.0,7978.0,7266.0,17837.0,9528.0,6866.0,-76.49696010377839,3.1696019092558063,cana,cana
9851.0,8959.0,8604.0,7399.0,21786.0,12986.0,8283.0,-76.37674360191255,3.0940676343609748,cana,cana
10191.0,9335.0,9131.0,9545.0,10388.0,11383.0,9523.0,-76.45962135685247,3.2019428874724047,cana,cana
9830.0,8913.0,8442.0,7511.0,15728.0,11166.0,7701.0,-76.42985371805003,3.147584076120019,cana,cana
9424.0,8522.0,8080.0,7153.0,16524.0,9696.0,6855.0,-76.27493716455153,3.1674583759384105,cana,cana
9927.0,8985.0,8648.0,7622.0,19237.0,12856.0,8212.0,-76.40667396448067,3.2709348002704672,cana,cana
10703.0,10217.0,10399.0,11058.0,19855.0,17446.0,12159.0,-76.36639096662945,3.124470508925945,cana,cana
10205.0,9530.0,9558.0,9174.0,21285.0,15575.0,10172.0,-76.44408535932574,3.1913833314508437,cana,cana
10174.0,9382.0,8867.0,8657.0,20505.0,13706.0,9339.0,-76.41999917610583,3.2440545496442454,cana,cana
9973.0,9325.0,9337.0,9420.0,19408.0,15291.0,10012.0,-76.2893444857321,3.2474863949272046,cana,cana
11118.0,10446.0,10662.0,11033.0,18296.0,14246.0,10109.0,-76.39560976389626,3.1748994100578214,cana,cana
10192.0,9352.0,9316.0,7899.0,22792.0,11192.0,7107.0,-76.52937109392015,3.0908731119308515,cana,cana
9640.0,8815.0,8179.0,7756.0,16777.0,13891.0,9522.0,-76.24977642718028,3.232883633576792,cana,cana
9600.0,8654.0,8230.0,7033.0,21895.0,12261.0,7825.0,-76.34093851554425,3.167917354297199,cana,cana
9663.0,8848.0,8330.0,7778.0,15781.0,12249.0,8715.0,-76.41382356459036,3.1699906345325033,cana,cana
10249.0,9331.0,9591.0,9018.0,22171.0,15352.0,9978.0,-76.33389864238612,3.1511035569105394,cana,cana
11007.0,10476.0,10786.0,11783.0,17822.0,17778.0,14260.0,-76.45879718211424,3.1917694564464254,cana,cana
11170.0,10404.0,9311.0,8938.0,15371.0,13105.0,9470.0,-76.35611975853577,3.1134948036161374,cana,cana
9748.0,8669.0,8203.0,6982.0,19676.0,10753.0,7493.0,-76.42512724692976,3.243368989546046,cana,cana
10008.0,9100.0,8626.0,7698.0,17041.0,11811.0,8206.0,-76.47329539131907,3.231497230850682,cana,cana
10509.0,9770.0,8753.0,8057.0,20440.0,12530.0,8663.0,-76.41880213422507,3.158859350775741,cana,cana
13182.0,12576.0,11505.0,11474.0,16049.0,12693.0,10083.0,-76.54125745061137,3.0984526128280225,cana,cana
9940.0,9151.0,9140.0,8040.0,22449.0,13223.0,8560.0,-76.37545390045385,3.241674378760609,cana,cana
9708.0,8901.0,8713.0,7509.0,19123.0,13065.0,8151.0,-76.239807867513,3.2494480871783153,cana,cana
12919.0,12237.0,11142.0,11098.0,13761.0,11567.0,10264.0,-76.46176709655043,3.0953099537642377,cana,cana
9954.0,9047.0,8477.0,7622.0,18287.0,12266.0,8281.0,-76.3877002659198,3.113317844170067,cana,cana
11223.0,10453.0,10755.0,9792.0,21838.0,16012.0,10885.0,-76.45608776420755,3.1845832470811506,cana,cana
9367.0,8304.0,8361.0,6392.0,21052.0,9400.0,5719.0,-76.35360366478702,3.253778364114482,cana,cana
9702.0,8840.0,8854.0,7558.0,22358.0,13071.0,8503.0,-76.24060801328434,3.241442362720538,cana,cana
11525.0,11036.0,11344.0,12122.0,17118.0,15441.0,13494.0,-76.44959922871158,3.1772666853673797,cana,cana
9825.0,8918.0,8420.0,7392.0,21846.0,12708.0,8328.0,-76.53828741569656,3.0976430101387797,cana,cana
10164.0,9304.0,8710.0,8205.0,16410.0,13470.0,9198.0,-76.38577402233273,3.187529622369891,cana,cana
10872.0,10203.0,9975.0,10393.0,11644.0,15165.0,12978.0,-76.54327754577378,3.095600871873645,cana,cana
10289.0,9564.0,8993.0,9399.0,14133.0,14063.0,10280.0,-76.40893933541535,3.2499036472838236,cana,cana
10566.0,9781.0,9879.0,9269.0,20304.0,16217.0,10606.0,-76.36686845729582,3.180093332039972,cana,cana
10170.0,9435.0,9391.0,9204.0,17268.0,17600.0,12100.0,-76.29191138800385,3.2492468228519686,cana,cana
10454.0,9646.0,9334.0,9167.0,18579.0,16044.0,10908.0,-76.48796100270751,3.199731397433239,cana,cana
10128.0,9249.0,8865.0,8179.0,20542.0,13495.0,9317.0,-76.43372863732158,3.217038185563813,cana,cana
10677.0,10008.0,9495.0,8875.0,16219.0,13192.0,9965.0,-76.3754293369816,3.121338327543452,cana,cana
10473.0,9788.0,9644.0,10133.0,18198.0,19404.0,13536.0,-76.40307370004942,3.302549700106239,cana,cana
9904.0,9058.0,8748.0,8138.0,15864.0,12266.0,8536.0,-76.46797584296054,3.2861762520881515,cana,cana
9895.0,9079.0,8921.0,8158.0,16119.0,12782.0,8725.0,-76.31902141212409,3.1265663876076966,cana,cana
10919.0,10143.0,10080.0,10386.0,13997.0,17129.0,13271.0,-76.40159573883135,3.209892807052328,cana,cana
10858.0,10211.0,9835.0,9747.0,17089.0,16033.0,11638.0,-76.56255492860909,3.0818713220659535,cana,cana
10159.0,9240.0,8900.0,8174.0,19139.0,14667.0,9874.0,-76.43463132418994,3.1867840849091764,cana,cana
10745.0,9959.0,9716.0,10230.0,14572.0,17326.0,13124.0,-76.44644898980418,3.240489695338854,cana,cana
10153.0,9280.0,9190.0,8315.0,20279.0,14289.0,9446.0,-76.44219791551161,3.1928782794736033,cana,cana
9845.0,9029.0,8902.0,7997.0,19976.0,13045.0,8516.0,-76.42258091892187,3.1587184960100183,cana,cana
9408.0,8470.0,8134.0,6983.0,23000.0,12608.0,7981.0,-76.21323013322368,3.2615555707951898,cana,cana
9941.0,9015.0,8225.0,7462.0,14748.0,10167.0,7241.0,-76.4825790206248,3.211270326288506,cana,cana
10968.0,10190.0,9782.0,9097.0,19370.0,15066.0,10266.0,-76.36838301685063,3.099369516484803,cana,cana
10115.0,9232.0,8828.0,7978.0,19888.0,12999.0,8446.0,-76.39774776257985,3.158888021181264,cana,cana
9751.0,8954.0,8581.0,7871.0,15369.0,13594.0,9125.0,-76.31793323481502,3.1197842740958586,cana,cana
11257.0,10645.0,10850.0,11338.0,16510.0,16070.0,12239.0,-76.3761991485422,3.1935118416694555,cana,cana
9615.0,8671.0,8308.0,6951.0,20062.0,11360.0,7457.0,-76.32383724204813,3.1991433793196626,cana,cana
9622.0,8684.0,8112.0,7339.0,13578.0,9745.0,7298.0,-76.25020069171298,3.248621181009225,cana,cana
10048.0,9303.0,8803.0,8412.0,13350.0,12306.0,9930.0,-76.33517695755074,3.2006209712210825,cana,cana
10281.0,9498.0,9209.0,8941.0,18945.0,16054.0,10954.0,-76.43160026752291,3.239289921810383,cana,cana
10023.0,9100.0,8453.0,7383.0,18368.0,11447.0,7535.0,-76.42234696462016,3.1850375748692206,cana,cana
11006.0,10362.0,10116.0,10912.0,15541.0,18831.0,14433.0,-76.48913605752892,3.07641496510454,cana,cana
10007.0,9158.0,9102.0,8034.0,19224.0,13664.0,8885.0,-76.37892888537236,3.2161644095047883,cana,cana
9717.0,8887.0,8178.0,8174.0,10078.0,10523.0,8410.0,-76.43527655134014,3.165348440086469,cana,cana
10001.0,9143.0,8618.0,7753.0,17662.0,13937.0,9134.0,-76.39066261187413,3.108158625937403,cana,cana
10551.0,9733.0,9164.0,9130.0,11807.0,14189.0,11196.0,-76.49453004414211,3.169062798465161,cana,cana
9421.0,8486.0,7872.0,7016.0,13194.0,10385.0,7605.0,-76.24551013855044,3.276168664708941,cana,cana
11478.0,10570.0,9931.0,9032.0,19125.0,12349.0,8697.0,-76.36838563228164,3.101404517871456,cana,cana
16357.0,15776.0,14725.0,14521.0,18908.0,12311.0,10848.0,-76.53822055906507,3.0509771559038823,cana,cana
9901.0,9086.0,9108.0,8663.0,18741.0,15235.0,10119.0,-76.27920325340673,3.2335251733920676,cana,cana
9597.0,8703.0,8290.0,7286.0,17607.0,12362.0,7983.0,-76.31926934224896,3.2157009635482314,cana,cana
10127.0,9460.0,9240.0,9377.0,18019.0,17781.0,12277.0,-76.32579528117657,3.146908204810879,cana,cana
10493.0,9868.0,9812.0,10433.0,16316.0,19608.0,13675.0,-76.44666568029042,3.202775312251639,cana,cana
10093.0,9189.0,8830.0,8353.0,18528.0,15507.0,10813.0,-76.4408277896381,3.274006354221989,cana,cana
9489.0,8574.0,8518.0,7216.0,19097.0,11519.0,7483.0,-76.35050745087878,3.260023242726159,cana,cana
10078.0,9172.0,8532.0,8185.0,14788.0,12537.0,8655.0,-76.38441581654065,3.18115516211241,cana,cana
11208.0,10332.0,9882.0,8807.0,20248.0,12683.0,8834.0,-76.3747379881212,3.1085865764684306,cana,cana
13205.0,13783.0,12472.0,15998.0,22465.0,16811.0,13605.0,-76.38565377374891,3.0963622998994214,cana,cana
10125.0,9249.0,9040.0,8020.0,21223.0,14546.0,9325.0,-76.4763983585048,3.0380407662761466,cana,cana
9571.0,8676.0,8429.0,7577.0,18134.0,11834.0,8173.0,-76.37167637935887,3.2430361913254164,cana,cana
10329.0,9539.0,9265.0,8611.0,20022.0,15288.0,10157.0,-76.44938031507557,3.2136244187577736,cana,cana
11688.0,10731.0,10686.0,10019.0,20646.0,13534.0,9999.0,-76.3849779301234,3.0955491910559476,cana,cana
9970.0,9210.0,8626.0,8338.0,14222.0,12518.0,8633.0,-76.32758045010739,3.2751131160251776,cana,cana
16052.0,15573.0,14028.0,13915.0,20775.0,13915.0,11156.0,-76.4354140963715,3.0676708463719686,cana,cana
10524.0,9816.0,9816.0,9748.0,18717.0,14368.0,10675.0,-76.40865341799488,3.238372580950487,cana,cana
10382.0,9778.0,9533.0,9958.0,12257.0,15999.0,14072.0,-76.3032556202502,3.25370930113548,cana,cana
10499.0,9789.0,9777.0,9661.0,17644.0,18930.0,13644.0,-76.37097790695563,3.123107836446168,cana,cana
10111.0,9262.0,8562.0,8091.0,10864.0,9202.0,7671.0,-76.36012301852634,3.182408628143045,cana,cana
10227.0,9468.0,8769.0,8843.0,18884.0,14033.0,10085.0,-76.30864544604779,3.1397394454560636,cana,cana
9702.0,8866.0,8628.0,7849.0,16145.0,10821.0,7663.0,-76.31320696529646,3.117755162071176,cana,cana
10220.0,9564.0,9836.0,9857.0,18210.0,17451.0,11164.0,-76.2639770016691,3.2549805600625428,cana,cana
10465.0,9653.0,9081.0,8787.0,18851.0,14506.0,10305.0,-76.38135169600405,3.109120568428088,cana,cana
12495.0,11770.0,11489.0,11519.0,17572.0,15272.0,11592.0,-76.34986671351886,3.0780935092935726,cana,cana
9937.0,9228.0,8754.0,8809.0,14493.0,16368.0,11708.0,-76.31363100036792,3.2395861376810595,cana,cana
11722.0,10972.0,10053.0,9460.0,16266.0,11294.0,8865.0,-76.39654848742808,3.068129527055571,cana,cana
10051.0,9240.0,8782.0,8425.0,16692.0,16011.0,11243.0,-76.36951642392182,3.1408821076293334,cana,cana
10339.0,9507.0,8732.0,8195.0,14614.0,11819.0,8599.0,-76.40178451903289,3.1497930064045527,cana,cana
9349.0,8502.0,7830.0,6812.0,23044.0,12863.0,8178.0,-76.31706625695142,3.1816507539177907,cana,cana
10065.0,9145.0,9093.0,8541.0,17601.0,13451.0,9361.0,-76.38529556202074,3.233113961764065,cana,cana
9926.0,9038.0,8642.0,7752.0,16986.0,12526.0,8500.0,-76.45553555134869,3.270729135773739,cana,cana
10489.0,9867.0,9781.0,9866.0,18092.0,16517.0,11412.0,-76.43365991711171,3.0678088729611654,cana,cana
9619.0,8803.0,8642.0,7669.0,17442.0,10842.0,7920.0,-76.40823349094869,3.1279422689464353,cana,cana
9883.0,9072.0,8704.0,8011.0,15969.0,12617.0,8844.0,-76.37693570866088,3.239501697004088,cana,cana
10708.0,10134.0,10389.0,11034.0,19123.0,20263.0,13993.0,-76.46912070751449,3.2380150214712704,cana,cana
9595.0,8696.0,9279.0,7073.0,24532.0,13123.0,7697.0,-76.35387422300929,3.151484666423979,cana,cana
10606.0,9921.0,9594.0,10378.0,17322.0,19121.0,12937.0,-76.39620316187937,3.2145128327875745,cana,cana
10521.0,9827.0,8396.0,7976.0,12279.0,8933.0,7244.0,-76.40337492766521,3.127948808991492,cana,cana
10323.0,9466.0,9630.0,9030.0,18644.0,14452.0,10183.0,-76.41785021786899,3.1535697603214916,cana,cana
10460.0,9895.0,10552.0,11516.0,18245.0,15046.0,10857.0,-76.27947780907725,3.2371879567724995,cana,cana
10064.0,9173.0,8617.0,7826.0,18724.0,13029.0,8782.0,-76.4638445885379,3.229476042704988,cana,cana
9507.0,8560.0,8254.0,6937.0,19059.0,10187.0,6871.0,-76.3044231060698,3.216669824389455,cana,cana
10076.0,9366.0,9084.0,9168.0,13576.0,16036.0,12501.0,-76.34426907879276,3.2379177504057743,cana,cana
9947.0,9057.0,8909.0,8295.0,16702.0,13939.0,9826.0,-76.36345022345078,3.248609700845203,cana,cana
9831.0,8943.0,8437.0,7582.0,19379.0,12476.0,8165.0,-76.3806361195465,3.2806034037188962,cana,cana
10431.0,9856.0,9992.0,10188.0,18281.0,17301.0,11842.0,-76.45825674741351,3.1913632420234284,cana,cana
10848.0,10383.0,10285.0,11096.0,15824.0,16941.0,12460.0,-76.43905776281858,3.067665928227761,cana,cana
10043.0,9200.0,8534.0,7850.0,16115.0,14685.0,9933.0,-76.40666546112134,3.1663374849954624,cana,cana
